conv_num,experience_type,emotion_type,problem_type,situation,speaker,strategy,message,seeker_survey_empathy,seeker_survey_relevance,seeker_survey_initial_emotion,seeker_survey_final_emotion,supporter_survey_relevance,seeker_question1,seeker_question2,supporter_question1,supporter_question2
3,Current Experience,anxiety,job crisis,I would like to get an online job  but it is very competitive.,SUPPORTER,Reflection of feelings,"Yes, it is. I love chocoalate chip.",5,4,5,3,3,no,no,I think that is was a vague issue that the seeker was asking for help with.,I think that there should be a push notification to continue talking with a message in red that blinks on the screen near the chat box.
3,Current Experience,anxiety,job crisis,I would like to get an online job  but it is very competitive.,SUPPORTER,Question,Do you have the chance to make Christmas Cookies?,5,4,5,3,3,no,no,I think that is was a vague issue that the seeker was asking for help with.,I think that there should be a push notification to continue talking with a message in red that blinks on the screen near the chat box.
3,Current Experience,anxiety,job crisis,I would like to get an online job  but it is very competitive.,SUPPORTER,Providing Suggestions,Perhaps you could bake some using Bob's Xmas Cookie Recipe and share the joy that Christmas brings to the World.,5,4,5,3,3,no,no,I think that is was a vague issue that the seeker was asking for help with.,I think that there should be a push notification to continue talking with a message in red that blinks on the screen near the chat box.
3,Current Experience,anxiety,job crisis,I would like to get an online job  but it is very competitive.,SUPPORTER,Question,Would you be interested?,5,4,5,3,3,no,no,I think that is was a vague issue that the seeker was asking for help with.,I think that there should be a push notification to continue talking with a message in red that blinks on the screen near the chat box.
3,Current Experience,anxiety,job crisis,I would like to get an online job  but it is very competitive.,SEEKER,,not today but sometime this week.,5,4,5,3,3,no,no,I think that is was a vague issue that the seeker was asking for help with.,I think that there should be a push notification to continue talking with a message in red that blinks on the screen near the chat box.
3,Current Experience,anxiety,job crisis,I would like to get an online job  but it is very competitive.,SEEKER,,oh nice 1,5,4,5,3,3,no,no,I think that is was a vague issue that the seeker was asking for help with.,I think that there should be a push notification to continue talking with a message in red that blinks on the screen near the chat box.
3,Current Experience,anxiety,job crisis,I would like to get an online job  but it is very competitive.,SEEKER,,yes please,5,4,5,3,3,no,no,I think that is was a vague issue that the seeker was asking for help with.,I think that there should be a push notification to continue talking with a message in red that blinks on the screen near the chat box.
3,Current Experience,anxiety,job crisis,I would like to get an online job  but it is very competitive.,SUPPORTER,Information,Cooking cookies for others is a great way to cheer up. You could also create a small business by making your own type of cookies.,5,4,5,3,3,no,no,I think that is was a vague issue that the seeker was asking for help with.,I think that there should be a push notification to continue talking with a message in red that blinks on the screen near the chat box.
3,Current Experience,anxiety,job crisis,I would like to get an online job  but it is very competitive.,SEEKER,,I made oatmeal cookie last week. I love baking,5,4,5,3,3,no,no,I think that is was a vague issue that the seeker was asking for help with.,I think that there should be a push notification to continue talking with a message in red that blinks on the screen near the chat box.
3,Current Experience,anxiety,job crisis,I would like to get an online job  but it is very competitive.,SEEKER,,"wonderful, i would pay $ to buy Bob's cookie",5,4,5,3,3,no,no,I think that is was a vague issue that the seeker was asking for help with.,I think that there should be a push notification to continue talking with a message in red that blinks on the screen near the chat box.
